grabacion_1,grabacion_2,grabacion_3
14.613657755369324,43.59236006166955,38.41965768737381
7.354061580377412,52.08312457766609,36.464870782391316
4.038041973259155,55.12441643935499,34.13554068857112
6.83858634427272,55.76250715560345,31.736446318422413
6.246046185436683,58.232566930441315,31.109393780582067
3.765569938530298,59.2131197022094,32.10061396521277
12.65655154244056,59.28803387535335,25.84896110790949
8.50663267572834,55.802455805016116,31.870418506578243
12.113943839731235,51.25069217416248,31.93790560147313
21.309502943350083,46.85280193853947,28.868001941446124
31.853343366225943,39.67072994141719,28.000948117980947
31.393315649141435,32.26394351433225,32.66302536741571
33.41585642788209,33.62622587050839,31.14319935283963
44.1476942177125,30.915060180876942,26.307357115133115
38.447040281911256,28.76312920812974,34.32809196065362
42.595922267755576,28.48184108651018,33.95854169412207
44.32956480963525,31.2216327510788,34.82745018992568
44.81729034787924,32.022643003009286,35.03214235295918
46.863271812773235,35.98022548757834,31.367988688668063
45.773540122918135,38.650064954735385,32.702065639960466
41.96561738408866,43.55967348645077,32.127846185548606
42.69063550731329,47.73011465583792,29.332620233468027
41.02549916321177,49.26522277106509,30.340930900605414
42.85001415657482,50.916665685532195,27.24249773231886
40.42947127965837,51.65448097441013,25.55239381617372
41.73382030453445,50.968129965433334,23.307590418616833
43.04911062340612,49.12906145855963,25.24434976169502
43.89767880957605,47.71646623331143,21.73591126614958
49.82366699304562,40.025230457877335,22.633003058728008
50.50285979282933,38.29037751827706,19.089826897547567
50.39962106716626,37.02493231220695,16.64210046954716
52.5679449023526,32.102578530247186,18.12105674292617
49.03686896915611,33.116751176216255,15.424567044274148
50.03176237569267,33.06475309413287,14.957057014138073
46.66354339690861,35.9937634739524,14.932367964322559
43.64057850032721,35.417219591496725,17.60824315371041
39.15518635591545,38.25250945544708,18.665277174296264
41.05910519038393,42.461398911034166,15.489347246528482
32.921228711444606,47.01952161067601,20.063127653144548
33.09047271141355,48.238577354320256,20.271323491649802
23.242220756594016,55.13620899088082,22.897122504088827
21.10470768162474,56.878629120987085,24.029965259048367
21.360181249936254,57.653343993415774,24.247662675351236
22.36313515439423,52.850104683417456,35.26628602770765
21.74454310766921,52.02440138309421,35.676633583675326
17.279367959092085,47.083672238975836,43.71263717760515
27.799387905271338,43.11340462456605,36.92503475338843
25.894228446564853,35.217258705003495,47.3256883141148
25.632786290324297,36.13902722391025,46.18570259778035
32.412791950381035,29.030348422372988,45.92045731945768
35.8650369445869,26.606852180450744,44.86772552037346
32.751484642884655,25.719503859400746,47.38407591893161
31.401636774484693,24.62150813062661,49.75000871021904
31.32223339010281,26.591893187289863,48.648141384299805
27.56266154839983,29.84226445674628,48.90005704682526
25.09535036306641,32.974039359949565,49.430399555823804
22.611514975383074,36.7211532881768,49.040393974233034
17.544784434653337,42.08818360141007,47.5451760583271
12.966473524746178,47.69572549069807,41.89172690085125
8.81448258742654,52.487290423294844,38.019237654176756
9.266442295429947,53.802928579042266,41.06311511069276
6.056165579464135,55.484481655404316,39.75634572322659
9.669929444090371,54.836702171583326,38.637366828144664
8.832347150354764,56.167320569081646,35.446309028018284
7.304131548417196,54.219454443543576,33.755247532365985
16.749654048703547,47.498250647799175,31.22505209704306
27.01484697434654,45.33155116806553,23.565929136030547
28.494413942099513,44.24809441845784,23.064097164705288
27.707828574891288,37.02782613513031,27.2042955476822
32.75601172403033,35.3950005013203,24.576161778118784
40.64413370578689,31.700400431226967,24.931067952644277
44.22245221062959,32.16391656814176,21.751621249984872
42.329706534681605,33.89533852207812,22.882520278667386
38.81495928976829,35.15150328406377,26.523983435196335
38.495269625533055,35.584778214924654,27.105977705111798
43.35307121163036,38.10062097689997,26.405112077190232
37.68148092736293,46.219443809927746,23.01274570756567
38.577444891739965,47.95893959617446,26.500288127877496
33.098582790948285,51.171814676184944,27.752980312205693
42.95166577226631,49.55900475192812,25.756023157893033
41.25610272252924,50.94110508638536,28.329150484970803
42.89113231046578,49.8262830184971,27.78017778806457
44.32549021145326,47.76165899028444,28.658399408018816
48.00459612144574,44.42731065702704,28.110692418751036
51.258181012351294,40.40482266877226,28.004871679618724
53.75013280461114,36.856916947349156,27.192747206468972
54.74088298986343,33.594169373569414,27.356041719272817
55.376378529601,30.689740617813207,27.018854070258854
57.99861166580275,28.549381053530645,25.376427858769183
58.99281549602053,27.581319846947423,23.85559166079664
52.617599862897265,30.27423829565074,22.607133565021257
52.43883583054367,29.964381176585164,26.950777299670264
47.9463019549524,35.56122547760807,19.804472534683548
45.10706826304874,36.492792403468094,22.432583846736648
33.52515590397404,47.4619791798733,21.88965453821237
31.901648148959623,48.56316401693768,22.385302329755007
27.70663961578203,56.17554038289762,17.334782593126192
24.22364989605807,54.44778032973201,23.753624084001878
19.75135694754926,58.391410957350665,22.369342173273324
13.000743776869996,58.87626700303584,25.757363347949248
18.40015294919162,58.98876815209209,22.738293648140072
9.297081213367271,56.3189165514072,29.68839734831778
17.08156364782002,50.43398305939389,30.033658583840765
20.6130488732405,43.430032471566946,33.88434449464614
18.261773842071165,43.362515780681775,33.259892310870256
24.37068088006197,37.099539866286634,31.06432968200043
25.638743011028687,32.20743958054335,41.06665842437493
30.004757760362715,29.03084075116425,39.45483276781873
33.2533058658705,27.916706656144285,39.85095814801043
30.730161738146997,25.982317476300032,46.649214496470364
28.82560640811994,29.42238823095343,46.93404055157439
24.611503342430268,32.564382323600846,47.29963783284671
23.159808090723374,35.0768478848197,49.13530211816058
18.230430836336588,43.159547011485046,47.98828331293066
18.456058602726173,41.73230882970066,49.85421699439051
17.728376715953686,45.511012109848615,48.32812777947423
14.529450600070852,48.46659162826651,48.16438605511796
16.72527680282706,50.09180103245232,46.10097892425862
16.627668559878416,51.709286151384795,43.30845732815801
15.667643013078404,49.50387615443385,43.507066336673255
17.036503679317093,49.819533440062294,40.226770153604704
18.735563507944654,46.58812191043517,40.05956048210014
27.650014623201756,42.91815532190371,38.676191818877314
28.006129308836186,39.47971670885261,32.73795987810516
30.346461739793398,35.18894825944956,35.47446116528356
29.575539027019552,33.567611935913725,30.5137035079273
43.627162470338014,32.03079589443626,22.07925526260476
39.35415255075515,32.69785701372904,23.36014287793146
40.611943258516504,32.697565756065764,22.28488535409729
38.38876656362668,36.26318976447743,20.413830990595848
32.94808002221157,40.06337222921453,22.24132299436556
36.30219599369336,45.803485532846736,17.78660636116073
31.386937321279994,48.23453169224823,21.338896533662897
35.154240595280285,46.402582315705764,24.404123956018175
36.71097287092788,50.38190975502805,19.063836423195013
29.897932732282392,55.4718650976903,19.73531810070896
33.50234961931341,57.06641646634218,16.348972230184955
36.113723047452105,56.094130879498366,17.0964389809144
35.21291274775249,56.18151335392055,17.78609609336712
46.24121966011873,45.279430041945524,24.263285913853146
45.67826941748846,46.2357757259418,23.679320493400063
49.82535286975594,40.41222513280156,22.518157570203726
56.564702681390735,32.2898799726747,27.07065192067421
58.02288471696556,29.857357470424922,27.53958702672506
56.705881783064356,26.626082659083615,31.482801117456958
62.71193662078515,25.26071299207345,28.106544754583005
61.55376785371767,24.902261363557045,28.841141950355123
60.5770177980616,24.88117511104184,29.47222111828642
57.075689564872384,28.925456996967164,28.12720267715109
46.29654388714281,29.375062895808377,35.30451641900833
44.70032897837015,36.84861113908611,31.171873306522542
45.757104393988094,40.9326520935093,29.194634915689697
33.855255832784756,45.671288551009155,32.31921353826081
23.490176819712012,51.95800465035127,32.79287154183892
24.313390764582238,53.898047710508244,27.60085258112629
14.850645033667377,55.496205402440324,34.61318690879017
11.663287566001372,56.52954062898941,33.95884157554251
14.021954308965555,58.465796063249414,25.91858823011783
21.708515270670645,53.02513106774115,26.826315865381595
22.005658134475397,45.995246632112405,27.865531116975816
16.76171470945838,47.59469193763354,30.5411834763322
17.010716359998547,43.49969327343085,31.175861042549
20.104454570418127,39.68530108200661,31.384398813827623
26.025767410414304,33.70974139087569,31.190970232053267
22.72289089552561,33.17899354805105,34.199321784259354
28.648615604478067,31.690375590118876,33.65829737280133
22.131463690114323,32.497646663564524,36.81273544152024
22.830514731819633,32.89655535686931,39.11074933699416
19.105697624496024,37.83603457709851,37.22414631321933
18.695989695527977,38.95603948283669,43.30457313372173
13.10073662535828,45.95249949631767,41.46321796052445
16.24806468719462,44.73776127362718,45.928524891469245
11.16555117073029,50.49262948701903,43.1288226707772
14.468893816871606,49.338983767239846,45.82509512184494
13.520888877885753,50.73672255083481,46.90376259900626
14.791462173891794,50.74950036954778,46.90192111316139
19.25837464503592,48.63167760389377,45.23063561256129
23.304668143957052,45.89588176689739,43.817265323556995
29.867854538772015,41.98593442527901,41.61332194588945
35.04970486837158,37.60733638197873,40.6170565839853
37.76835885648312,34.138478984206394,39.82858321953822
41.969887899499845,30.398745333564023,34.989522111037026
42.55174396008836,26.517636919424106,39.058826720438205
41.45257737726456,29.46790883650749,30.91046414847868
44.407866291730436,27.720711875723516,33.04827876310761
46.425628081768814,28.46846483485131,32.70276845364475
45.7274947554819,32.271306321792366,23.154392241026137
41.490806832418414,36.103971293402545,26.316115995323372
44.89927818407809,38.10725778805399,27.583570194061352
39.0611985118398,49.40297077310726,15.710145383701601
34.73583624780018,50.71366373498445,18.92643302678634
33.17013158448108,54.12098731179871,15.003253357857595
28.91654289261026,59.432565037032106,14.506441712132514
30.99167733479866,59.4148652174584,13.247837954528414
32.22760826627931,59.34740831795598,12.347526773061261
34.09582913812169,57.41032367555781,12.008831409273846
38.86742095183067,52.22061898708306,15.107636304340765
39.25289116846603,51.02086109691883,14.761285816518871
46.516897480989904,41.629927237279716,16.123847211796452
47.14904958321376,40.36095125721878,14.887876156249241
51.3739745410924,36.029459190342905,17.50870168611798
54.726300154784866,30.107924324219937,22.131285124236165
57.182673178574284,28.46860394919738,22.34649741631253
57.17431210140087,27.660069683439254,25.392276725545976
49.76927674761844,30.1042200663887,28.414141267917316
54.65778973376904,32.26105222727269,24.091280880730046
49.326916937239375,33.16992537143626,32.112141521427375
50.36205560905963,33.53436441775393,31.523972419455056
39.33751070377094,41.463224019968436,35.57917210109612
37.99615860123654,43.64874507517783,34.735493292024465
24.8528621961048,47.29803841214993,42.31978525695554
31.53873697974167,49.59368810836415,36.127234148821984
23.445020013645575,52.200211376103866,36.81828874376769
28.648946877676018,52.074517069428204,32.46626145760499
31.572622656118135,47.93521797728443,34.556556133499164
24.552798870788735,48.04520390935733,31.5961364231963
24.796862767066344,42.907239990393194,36.01450046276017
24.80859968732352,38.11521433458788,37.67009094392314
28.847377622475953,34.79685074170435,37.50694088855205
